year,subject,school_name,batch,kind,min_score,min_rank,group_id,group_name,xuanke_req
2024,物理,湖北三峡职业技术学院,高职高专批,普通类,419,153390,16,第16组,不限
2024,物理,湖北三峡职业技术学院,高职高专批,普通类,401,165596,17,第17组,不限
2024,物理,湖北三峡职业技术学院,高职高专批,普通类,385,175924,18,第18组,不限
2024,物理,湖北三峡职业技术学院,高职高专批,专本联合培养,427,147694,19,第19组,不限
2024,物理,湖北三峡职业技术学院,高职高专批,专本联合培养,434,142516,20,第20组,不限
2024,物理,湖北三峡职业技术学院,高职高专批,专本联合培养,436,141000,21,第21组,不限
2024,物理,湖北美术学院,本科批,普通类,498,91112,437,,（03）
2024,物理,武汉轻工大学,本科批,普通类,541,55676,05,第05组,不限
2024,物理,武汉轻工大学,本科批,普通类,517,75276,06,第06组,不限
2024,物理,武汉轻工大学,本科批,普通类,548,50295,07,第07组,化
2024,物理,武汉轻工大学,本科批,普通类,529,65360,08,第08组,化
2024,物理,武汉轻工大学,本科批,普通类,519,73608,09,第09组,化
2024,物理,武汉轻工大学,本科批,国家专项计划,527,67041,10,第10组,化
2024,物理,武汉轻工大学,本科批,地方专项计划,526,67862,11,第11组,化
2024,物理,武汉软件工程职业学院,高职高专批,乡村振兴,403,164307,07,第07组,不限
2024,物理,武汉软件工程职业学院,高职高专批,普通类,429,146179,08,第08组,不限
2024,物理,武汉软件工程职业学院,高职高专批,普通类,427,147694,09,第09组,不限
2024,物理,武汉软件工程职业学院,高职高专批,普通类,427,147694,10,第10组,不限
2024,物理,武汉软件工程职业学院,高职高专批,普通类,415,156178,11,第11组,不限
2024,物理,武汉软件工程职业学院,高职高专批,普通类,399,166970,12,第12组,不限
2024,物理,武汉软件工程职业学院,高职高专批,专本联合培养,436,141000,13,第13组,不限
2024,物理,武汉软件工程职业学院,高职高专批,专本联合培养,432,143981,14,第14组,不限
2024,物理,湖北工业大学,本科批,普通类,565,38007,04,第04组,不限
2024,物理,湖北工业大学,本科批,普通类,568,35978,05,第05组,化
2024,物理,湖北工业大学,本科批,普通类,574,31969,06,第06组,化
2024,物理,湖北工业大学,本科批,普通类,560,41438,07,第07组,化
2024,物理,湖北工业大学,本科批,普通类,557,43617,08,第08组,化
2024,物理,湖北工业大学,本科批,普通类,541,55676,09,第09组,化
2024,物理,湖北工业大学,本科批,普通类,554,45841,10,第10组,化
2024,物理,湖北工业大学,本科批,国家专项计划,557,43617,11,第11组,化
2024,物理,湖北工业大学,本科批,地方专项计划,559,42136,12,第12组,化
2024,物理,武汉铁路职业技术学院,高职高专批,乡村振兴,395,169596,06,第06组,不限
2024,物理,武汉铁路职业技术学院,高职高专批,乡村振兴,388,174087,07,第07组,不限
2024,物理,武汉铁路职业技术学院,高职高专批,普通类,436,141000,08,第08组,不限
2024,物理,武汉铁路职业技术学院,高职高专批,普通类,425,149173,09,第09组,不限
2024,物理,武汉铁路职业技术学院,高职高专批,专本联合培养,435,141767,10,第10组,不限
2024,物理,武汉航海职业技术学院,高职高专批,普通类,386,175292,04,第04组,不限
2024,物理,黄冈师范学院,本科批,普通类,514,77702,06,第06组,不限
2024,物理,黄冈师范学院,本科批,普通类,501,88667,07,第07组,不限
2024,物理,黄冈师范学院,本科批,普通类,492,96035,08,第08组,化
2024,物理,黄冈师范学院,本科批,地方专项计划,508,82752,09,第09组,化
2024,物理,黄冈师范学院,本科批,普通类,524,69503,10,第10组,地
2024,物理,华中农业大学,本科批,少数民族预科班,593,20986,03,第03组,不限
2024,物理,华中农业大学,本科批,普通类,593,20986,04,第04组,不限
2024,物理,华中农业大学,本科批,普通类,589,23071,05,第05组,不限
2024,物理,华中农业大学,本科批,普通类,597,19063,06,第06组,化
2024,物理,华中农业大学,本科批,普通类,583,26392,07,第07组,化
2024,物理,华中农业大学,本科批,国家专项计划,596,19537,08,第08组,化
2024,物理,华中农业大学,本科批,普通类,598,18563,09,第09组,生
2024,物理,华中农业大学,本科批,普通类,605,15356,10,第10组,地
2024,物理,武汉船舶职业技术学院,高职高专批,乡村振兴,385,175924,08,第08组,不限
2024,物理,武汉船舶职业技术学院,高职高专批,普通类,427,147694,09,第09组,不限
2024,物理,武汉船舶职业技术学院,高职高专批,普通类,429,146179,10,第10组,不限
2024,物理,武汉船舶职业技术学院,高职高专批,普通类,394,170207,11,第11组,不限
2024,物理,武汉船舶职业技术学院,高职高专批,专本联合培养,445,134117,12,第12组,不限
2024,物理,武汉船舶职业技术学院,高职高专批,专本联合培养,436,141000,13,第13组,不限
2024,物理,武昌职业学院,高职高专批,普通类,289,226213,10,第10组,不限
2024,物理,武昌职业学院,高职高专批,普通类,245,239520,11,第11组,不限
2024,物理,武昌职业学院,高职高专批,专本联合培养,427,147694,12,第12组,不限
2024,物理,湖北轻工职业技术学院,高职高专批,普通类,392,171469,04,第04组,不限
2024,物理,湖北轻工职业技术学院,高职高专批,普通类,331,206924,05,第05组,不限
2024,物理,湖北轻工职业技术学院,高职高专批,专本联合培养,428,146946,06,第06组,不限
2024,物理,武汉生物工程学院,高职高专批,普通类,354,194327,08,第08组,不限
2024,物理,武汉交通职业学院,高职高专批,乡村振兴,364,188650,12,第12组,不限
2024,物理,武汉交通职业学院,高职高专批,普通类,390,172750,13,第13组,不限
2024,物理,武汉交通职业学院,高职高专批,普通类,405,162951,14,第14组,不限
2024,物理,武汉交通职业学院,高职高专批,普通类,344,199963,15,第15组,不限
2024,物理,武汉交通职业学院,高职高专批,专本联合培养,427,147694,16,第16组,不限
2024,物理,武汉交通职业学院,高职高专批,专本联合培养,427,147694,17,第17组,不限
