year,subject,school_name,school_type,group_id,group_code,xuanke_req,xuanke_subjects,plan_count,min_score,min_rank,tuition_yuan,city,is_special,data_source
,,东北电力大学,普通,01,1,不限,历史,30,519,45250,5500,其他,否,jseea 官方
,,吉林医药学院,普通,01,1,不限,历史,30,510,47500,5500,其他,否,jseea 官方
,,吉林农业科技学院,普通,01,1,不限,历史,30,507,48250,5500,其他,否,jseea 官方
,,吉林师范大学,普通,04,4,地理,历史|地理,30,552,21275,5500,其他,否,jseea 官方
,,哈尔滨师范大学,普通,02,2,不限,历史,30,521,44750,5500,其他,否,jseea 官方
,,吉林师范大学,普通,03,3,不限,历史,30,533,28628,5500,其他,否,jseea 官方
,,吉林师范大学,普通,02,2,不限,历史,30,521,44750,5500,其他,否,jseea 官方
,,吉林师范大学,普通,01,1,不限,历史,30,536,28114,5500,其他,否,jseea 官方
,,吉林工程技术师范学院,普通,01,1,不限,历史,30,497,73818,5500,其他,否,jseea 官方
,,吉林建筑大学,普通,02,2,生物和地理,历史,30,478,97680,5500,其他,否,jseea 官方
,,吉林建筑大学,普通,01,1,不限,历史,30,513,46750,5500,其他,否,jseea 官方
,,吉林工商学院,普通,01,1,不限,历史,30,510,47500,5500,其他,否,jseea 官方
,,白城师范学院,普通,01,1,不限,历史,30,509,47750,5500,其他,否,jseea 官方
,,白城师范学院,普通,02,2,思想政治,历史,30,512,47000,5500,其他,否,jseea 官方
,,白城师范学院,普通,03,3,地理,历史|地理,30,512,47000,5500,其他,否,jseea 官方
,,哈尔滨工业大学,985,01,1,不限,历史,30,618,2050,5500,其他,否,jseea 官方
,,哈尔滨工程大学,211,01,1,不限,历史,30,586,7600,5500,其他,否,jseea 官方
,,哈尔滨工程大学,211,02,2,思想政治,历史,30,588,7467,5500,其他,否,jseea 官方
,,东北林业大学,211,01,1,不限,历史,30,580,8000,5500,其他,否,jseea 官方
,,东北农业大学,211,01,1,不限,历史,30,574,13500,5500,其他,否,jseea 官方
,,黑龙江工程学院,普通,01,1,不限,历史,30,513,46750,5500,其他,否,jseea 官方
,,哈尔滨商业大学,普通,01,1,不限,历史,30,530,29143,5500,其他,否,jseea 官方
,,哈尔滨医科大学,普通,01,1,生物,历史|生物,30,556,20700,5500,其他,否,jseea 官方
,,黑龙江科技大学,普通,01,1,不限,历史,30,517,45750,5500,其他,否,jseea 官方
,,黑龙江科技大学,普通,02,2,思想政治,历史,30,520,45000,5500,其他,否,jseea 官方
,,黑龙江大学,普通,03,3,不限,历史,30,555,20844,5500,其他,否,jseea 官方
,,黑龙江大学,普通,04,4,思想政治,历史,30,552,21275,5500,其他,否,jseea 官方
,,哈尔滨师范大学,普通,01,1,不限,历史,30,522,44500,5500,其他,否,jseea 官方
,,郑州工程技术学院,普通,01,1,不限,历史,30,512,47000,5500,其他,否,jseea 官方
